ID	KSH	ISZ	MEGYE_ID	MEGYE	TELEPULES
3007	7959	3125	12	Nógrád	Szilaspogony
3008	3364	9312	7	Gyõr-Moson-Sopron	Szilsárkány
3009	17853	8986	19	Zala	Szilvágy
3010	24712	7811	2	Baranya	Szilvás
3011	32461	7477	14	Somogy	Szilvásszentmárton
3012	5643	3348	9	Heves	Szilvásvárad
3013	20871	3761	4	Borsod-Abaúj-Zemplén	Szin
3014	11493	3761	4	Borsod-Abaúj-Zemplén	Szinpetri
3015	21634	3044	12	Nógrád	Szirák
3016	9496	3711	4	Borsod-Abaúj-Zemplén	Szirmabesenyõ
3017	24916	2628	13	Pest	Szob
3018	16692	8452	18	Veszprém	Szõc
3019	19521	9935	17	Vas	Szõce
3020	12690	2134	13	Pest	Szõd
3021	28866	2133	13	Pest	Szõdliget
3022	22211	7833	2	Baranya	Szõke
3023	7694	7763	2	Baranya	Szõkéd
3024	5810	8736	14	Somogy	Szõkedencs
3025	6947	2624	13	Pest	Szokolya
3026	15194	8625	14	Somogy	Szólád
3027	27854	5000	10	Jász-Nagykun-Szolnok	Szolnok
3028	27854	5008	10	Jász-Nagykun-Szolnok	Szolnok
3029	7889	3757	4	Borsod-Abaúj-Zemplén	Szõlõsardó
3030	11101	8692	14	Somogy	Szõlõsgyörök
3031	3009	9700	17	Vas	Szombathely
3032	3009	9707	17	Vas	Szombathely
3033	3009	9719	17	Vas	Szombathely
3034	22619	2896	11	Komárom-Esztergom	Szomód
3035	18892	3411	4	Borsod-Abaúj-Zemplén	Szomolya
3036	21421	2822	11	Komárom-Esztergom	Szomor
3037	34388	4441	15	Szabolcs-Szatmár-Bereg	Szorgalmatos
3038	5193	7285	14	Somogy	Szorosad
3039	13523	3341	9	Heves	Szúcs
3040	9982	3034	9	Heves	Szûcsi
3041	28194	3154	12	Nógrád	Szuha
3042	3160	3726	4	Borsod-Abaúj-Zemplén	Szuhafõ
3043	11110	3731	4	Borsod-Abaúj-Zemplén	Szuhakálló
3044	24606	3734	4	Borsod-Abaúj-Zemplén	Szuhogy
3045	15404	7932	2	Baranya	Szulimán
3046	10986	7539	14	Somogy	Szulok
3047	11217	7735	2	Baranya	Szûr
3048	19044	3064	12	Nógrád	Szurdokpüspöki
3049	18786	2699	12	Nógrád	Szügy
3050	16179	3762	4	Borsod-Abaúj-Zemplén	Szögliget
3051	5528	7976	2	Baranya	Szörény
3052	19080	8897	19	Zala	Söjtör
3053	24800	9743	17	Vas	Söpte
3054	2893	8072	6	Fejér	Söréd
3055	8590	8660	14	Somogy	Tab
3056	14465	8088	6	Fejér	Tabajd
3057	25432	6224	1	Bács-Kiskun	Tabdi
3058	8332	2381	13	Pest	Táborfalva
3059	29267	8121	6	Fejér	Tác
3060	17039	8272	18	Veszprém	Tagyon
3061	31963	2021	13	Pest	Tahitótfalu
3062	31963	2022	13	Pest	Tahitótfalu
3063	13125	8541	18	Veszprém	Takácsi
3064	29911	4845	15	Szabolcs-Szatmár-Bereg	Tákos
3065	30720	2335	13	Pest	Taksony
3066	3708	3926	4	Borsod-Abaúj-Zemplén	Taktabáj
3067	18245	3922	4	Borsod-Abaúj-Zemplén	Taktaharkány
3068	28787	3924	4	Borsod-Abaúj-Zemplén	Taktakenéz
3069	3133	3921	4	Borsod-Abaúj-Zemplén	Taktaszada
3070	17321	8295	18	Veszprém	Taliándörögd
3071	12210	3907	4	Borsod-Abaúj-Zemplén	Tállya
3072	24563	7090	16	Tolna	Tamási
3073	24563	7091	16	Tolna	Tamási
3074	16212	9762	17	Vas	Tanakajd
3075	14261	9095	7	Gyõr-Moson-Sopron	Táp
3076	15015	2764	13	Pest	Tápióbicske
3077	17303	2767	13	Pest	Tápiógyörgye
3078	9405	2253	13	Pest	Tápióság
3079	31796	2251	13	Pest	Tápiószecsõ
3080	14146	2766	13	Pest	Tápiószele
3081	14571	2711	13	Pest	Tápiószentmárton
3082	2769	2769	13	Pest	Tápiószõlõs
3083	32045	9761	17	Vas	Táplánszentkereszt
3084	29434	8297	18	Veszprém	Tapolca
3085	29434	8300	18	Veszprém	Tapolca
3086	24615	8718	14	Somogy	Tapsony
3087	21971	9094	7	Gyõr-Moson-Sopron	Tápszentmiklós
3088	32896	3073	12	Nógrád	Tar
3089	16735	7514	14	Somogy	Tarany
3090	21740	3915	4	Borsod-Abaúj-Zemplén	Tarcal
3091	8165	3416	4	Borsod-Abaúj-Zemplén	Tard
3092	14784	3644	4	Borsod-Abaúj-Zemplén	Tardona
3093	30225	2834	11	Komárom-Esztergom	Tardos
3094	33075	5641	3	Békés	Tarhos
3095	18935	2831	11	Komárom-Esztergom	Tarján
3096	33914	9092	7	Gyõr-Moson-Sopron	Tarjánpuszta
3097	20987	2945	11	Komárom-Esztergom	Tárkány
3098	32966	3369	9	Heves	Tarnabod
3099	13240	3258	9	Heves	Tarnalelesz
3100	23348	3284	9	Heves	Tarnaméra
3101	9052	3331	9	Heves	Tarnaszentmária
3102	16160	3382	9	Heves	Tarnaszentmiklós
3103	17163	3283	9	Heves	Tarnazsadány
3104	14128	3294	9	Heves	Tarnaörs
3105	4154	2461	13	Pest	Tárnok
3106	4172	9165	7	Gyõr-Moson-Sopron	Tárnokréti
3107	4312	4931	15	Szabolcs-Szatmár-Bereg	Tarpa
3108	15635	7362	2	Baranya	Tarrós
3109	13693	8696	14	Somogy	Táska
3110	20525	6098	1	Bács-Kiskun	Tass
3111	4932	7261	14	Somogy	Taszár
3112	8758	2534	11	Komárom-Esztergom	Tát
3113	20127	2835	11	Komárom-Esztergom	Tata
3114	20127	2890	11	Komárom-Esztergom	Tata
3115	18157	2800	11	Komárom-Esztergom	Tatabánya
3116	14544	6451	1	Bács-Kiskun	Tataháza
3117	27386	2375	13	Pest	Tatárszentgyörgy
3118	24998	6236	1	Bács-Kiskun	Tázlár
3119	23214	4243	8	Hajdú-Bihar	Téglás
3120	27702	7381	2	Baranya	Tékes
3121	32072	7973	2	Baranya	Teklafalu
3122	29568	9812	17	Vas	Telekes
3123	12681	5675	3	Békés	Telekgerendás
3124	23968	8626	14	Somogy	Teleki
3125	8280	2089	13	Pest	Telki
3126	13763	3896	4	Borsod-Abaúj-Zemplén	Telkibánya
3127	6901	7054	16	Tolna	Tengelic
3128	13675	7834	2	Baranya	Tengeri
3129	32416	8668	14	Somogy	Tengõd
3130	14076	3359	9	Heves	Tenk
3131	11457	9111	7	Gyõr-Moson-Sopron	Tényõ
3132	31042	4132	8	Hajdú-Bihar	Tépe
3133	33358	4342	15	Szabolcs-Szatmár-Bereg	Terem
3134	4844	2696	12	Nógrád	Terény
3135	24174	2652	12	Nógrád	Tereske
3136	28635	3757	4	Borsod-Abaúj-Zemplén	Teresztenye
3137	12229	3334	9	Heves	Terpes
3138	20570	8109	18	Veszprém	Tés
3139	19248	2635	13	Pest	Tésa
3140	32744	7843	2	Baranya	Tésenfa
3141	20978	7834	2	Baranya	Téseny
3142	8828	8991	19	Zala	Teskánd
3143	19035	9100	7	Gyõr-Moson-Sopron	Tét
3144	19691	4184	8	Hajdú-Bihar	Tetétlen
3145	31459	7181	16	Tolna	Tevel
3146	30447	3423	4	Borsod-Abaúj-Zemplén	Tibolddaróc
3147	8952	4353	15	Szabolcs-Szatmár-Bereg	Tiborszállás
3148	30465	8237	18	Veszprém	Tihany
3149	17844	8731	14	Somogy	Tikos
3150	27951	8782	19	Zala	Tilaj
3151	24475	4466	15	Szabolcs-Szatmár-Bereg	Timár
3152	7108	2086	13	Pest	Tinnye
3153	9423	4833	15	Szabolcs-Szatmár-Bereg	Tiszaadony
3154	24545	6066	1	Bács-Kiskun	Tiszaalpár
3155	24545	6067	1	Bács-Kiskun	Tiszaalpár
3156	2291	3465	4	Borsod-Abaúj-Zemplén	Tiszabábolna
3157	17817	4951	15	Szabolcs-Szatmár-Bereg	Tiszabecs
3158	3850	4474	15	Szabolcs-Szatmár-Bereg	Tiszabercel
3159	20172	4624	15	Szabolcs-Szatmár-Bereg	Tiszabezdéd
3160	10773	5232	10	Jász-Nagykun-Szolnok	Tiszabõ
3161	22770	5235	10	Jász-Nagykun-Szolnok	Tiszabura
3162	24448	4947	15	Szabolcs-Szatmár-Bereg	Tiszacsécse
3163	15644	4066	8	Hajdú-Bihar	Tiszacsege
3164	29133	3972	4	Borsod-Abaúj-Zemplén	Tiszacsermely
3165	6433	4455	15	Szabolcs-Szatmár-Bereg	Tiszadada
3166	16230	5243	10	Jász-Nagykun-Szolnok	Tiszaderzs
3167	12593	4456	15	Szabolcs-Szatmár-Bereg	Tiszadob
3168	3717	3466	4	Borsod-Abaúj-Zemplén	Tiszadorogma
3169	9113	4446	15	Szabolcs-Szatmár-Bereg	Tiszaeszlár
3170	9113	4464	15	Szabolcs-Szatmár-Bereg	Tiszaeszlár
3171	29726	5350	10	Jász-Nagykun-Szolnok	Tiszafüred
3172	29726	5358	10	Jász-Nagykun-Szolnok	Tiszafüred
3173	29726	5359	10	Jász-Nagykun-Szolnok	Tiszafüred
3174	13815	5430	10	Jász-Nagykun-Szolnok	Tiszaföldvár
3175	13815	5461	10	Jász-Nagykun-Szolnok	Tiszaföldvár
3176	30304	5233	10	Jász-Nagykun-Szolnok	Tiszagyenda
3177	30845	4097	8	Hajdú-Bihar	Tiszagyulaháza
3178	28699	5361	10	Jász-Nagykun-Szolnok	Tiszaigar
3179	20446	5464	10	Jász-Nagykun-Szolnok	Tiszainoka
3180	29346	5094	10	Jász-Nagykun-Szolnok	Tiszajenõ
3181	8554	4493	15	Szabolcs-Szatmár-Bereg	Tiszakanyár
3182	13976	3971	4	Borsod-Abaúj-Zemplén	Tiszakarád
3183	30623	6060	1	Bács-Kiskun	Tiszakécske
3184	30623	6062	1	Bács-Kiskun	Tiszakécske
3185	4446	4834	15	Szabolcs-Szatmár-Bereg	Tiszakerecseny
3186	13888	3458	4	Borsod-Abaúj-Zemplén	Tiszakeszi
3187	8794	4946	15	Szabolcs-Szatmár-Bereg	Tiszakóród
3188	30386	5471	10	Jász-Nagykun-Szolnok	Tiszakürt
3189	30386	5472	10	Jász-Nagykun-Szolnok	Tiszakürt
3190	19381	3929	4	Borsod-Abaúj-Zemplén	Tiszaladány
3191	28398	3565	4	Borsod-Abaúj-Zemplén	Tiszalúc
3192	23524	4447	15	Szabolcs-Szatmár-Bereg	Tiszalök
3193	23524	4450	15	Szabolcs-Szatmár-Bereg	Tiszalök
3194	11907	4645	15	Szabolcs-Szatmár-Bereg	Tiszamogyorós
3195	27252	4463	15	Szabolcs-Szatmár-Bereg	Tiszanagyfalu
3196	7083	3385	9	Heves	Tiszanána
3197	8633	3587	4	Borsod-Abaúj-Zemplén	Tiszapalkonya
3198	3373	5211	10	Jász-Nagykun-Szolnok	Tiszapüspöki
3199	10205	4503	15	Szabolcs-Szatmár-Bereg	Tiszarád
3200	20181	5234	10	Jász-Nagykun-Szolnok	Tiszaroff
3201	21494	5474	10	Jász-Nagykun-Szolnok	Tiszasas
3202	17695	5061	10	Jász-Nagykun-Szolnok	Tiszasüly
3203	13541	4831	15	Szabolcs-Szatmár-Bereg	Tiszaszalka
3204	22789	5322	10	Jász-Nagykun-Szolnok	Tiszaszentimre
3205	22789	5323	10	Jász-Nagykun-Szolnok	Tiszaszentimre
3206	27544	4628	15	Szabolcs-Szatmár-Bereg	Tiszaszentmárton
3207	16966	6756	5	Csongrád	Tiszasziget
3208	7852	5244	10	Jász-Nagykun-Szolnok	Tiszaszõlõs
3209	30298	3928	4	Borsod-Abaúj-Zemplén	Tiszatardos
3210	30377	3589	4	Borsod-Abaúj-Zemplén	Tiszatarján
3211	14447	4486	15	Szabolcs-Szatmár-Bereg	Tiszatelek
3212	14447	4487	15	Szabolcs-Szatmár-Bereg	Tiszatelek
3213	9627	5082	10	Jász-Nagykun-Szolnok	Tiszatenyõ
3214	14094	6064	1	Bács-Kiskun	Tiszaug
3215	28352	3580	4	Borsod-Abaúj-Zemplén	Tiszaújváros
3216	10977	3464	4	Borsod-Abaúj-Zemplén	Tiszavalk
3217	31866	5092	10	Jász-Nagykun-Szolnok	Tiszavárkony
3218	31866	5095	10	Jász-Nagykun-Szolnok	Tiszavárkony
3219	7597	4440	15	Szabolcs-Szatmár-Bereg	Tiszavasvári
3220	33747	4832	15	Szabolcs-Szatmár-Bereg	Tiszavid
3221	15787	5362	10	Jász-Nagykun-Szolnok	Tiszaörs
3222	27261	4969	15	Szabolcs-Szatmár-Bereg	Tisztaberek
3223	20260	4921	15	Szabolcs-Szatmár-Bereg	Tivadar
3224	21467	2252	13	Pest	Tóalmás
3225	9964	3354	9	Heves	Tófalu
3226	5342	8946	19	Zala	Tófej
3227	4048	7348	2	Baranya	Tófû
3228	18306	3910	4	Borsod-Abaúj-Zemplén	Tokaj
3229	14155	2531	11	Komárom-Esztergom	Tokod
3230	34023	2532	11	Komárom-Esztergom	Tokodaltáró
3231	9229	9561	17	Vas	Tokorcs
3232	28051	3934	4	Borsod-Abaúj-Zemplén	Tolcsva
3233	25876	4117	8	Hajdú-Bihar	Told
3234	6381	2657	12	Nógrád	Tolmács
3235	25274	7130	16	Tolna	Tolna
3236	25274	7131	16	Tolna	Tolna
3237	11031	7083	16	Tolna	Tolnanémedi
3238	9557	5324	10	Jász-Nagykun-Szolnok	Tomajmonostora
3239	14890	3787	4	Borsod-Abaúj-Zemplén	Tomor
3240	28486	6422	1	Bács-Kiskun	Tompa
3241	12335	9662	17	Vas	Tompaládony
3242	21005	2463	6	Fejér	Tordas
3243	4969	8876	19	Zala	Tormafölde
3244	22424	7383	2	Baranya	Tormás
3245	34087	9736	17	Vas	Tormásliget
3246	16902	3765	4	Borsod-Abaúj-Zemplén	Tornabarakony
3247	10375	3761	4	Borsod-Abaúj-Zemplén	Tornakápolna
3248	18801	3767	4	Borsod-Abaúj-Zemplén	Tornanádaska
3249	27836	3765	4	Borsod-Abaúj-Zemplén	Tornaszentandrás
3250	30517	3769	4	Borsod-Abaúj-Zemplén	Tornaszentjakab
3251	32638	8877	19	Zala	Tornyiszentmiklós
3252	29054	3877	4	Borsod-Abaúj-Zemplén	Tornyosnémeti
3253	16957	4642	15	Szabolcs-Szatmár-Bereg	Tornyospálca
3254	29878	9791	17	Vas	Torony
3255	10153	8660	14	Somogy	Torvaj
3256	7490	5091	10	Jász-Nagykun-Szolnok	Tószeg
3257	16434	5940	3	Békés	Tótkomlós
3258	26994	7981	2	Baranya	Tótszentgyörgy
3259	16382	8865	19	Zala	Tótszentmárton
3260	25113	8864	19	Zala	Tótszerdahely
3261	16407	7918	14	Somogy	Tótújfalu
3262	2714	8246	18	Veszprém	Tótvázsony
3263	4914	3724	4	Borsod-Abaúj-Zemplén	Trizs
3264	13213	4731	15	Szabolcs-Szatmár-Bereg	Tunyogmatolcs
3265	9593	2194	13	Pest	Tura
3266	13602	4944	15	Szabolcs-Szatmár-Bereg	Túristvándi
3267	28228	5420	10	Jász-Nagykun-Szolnok	Túrkeve
3268	18582	7811	2	Baranya	Túrony
3269	8998	4968	15	Szabolcs-Szatmár-Bereg	Túrricse
3270	9919	4623	15	Szabolcs-Szatmár-Bereg	Tuzsér
3271	12609	8796	19	Zala	Türje
3272	4631	8477	18	Veszprém	Tüskevár
3273	31398	4762	15	Szabolcs-Szatmár-Bereg	Tyukod
3274	24527	2073	13	Pest	Tök
3275	29823	2316	13	Pest	Tököl
3276	16674	9086	7	Gyõr-Moson-Sopron	Töltéstava
3277	5166	9738	17	Vas	Tömörd
3278	25900	6646	5	Csongrád	Tömörkény
3279	22008	2747	13	Pest	Törtel
3280	6859	2045	13	Pest	Törökbálint
3281	20093	7285	14	Somogy	Törökkoppány
3282	27313	5200	10	Jász-Nagykun-Szolnok	Törökszentmiklós
3283	27313	5212	10	Jász-Nagykun-Szolnok	Törökszentmiklós
3284	4136	7755	2	Baranya	Töttös
3285	4437	7718	2	Baranya	Udvar
3286	21360	7066	16	Tolna	Udvari
3287	24767	8564	18	Veszprém	Ugod
3288	17482	2066	6	Fejér	Újbarok
3289	12487	3716	4	Borsod-Abaúj-Zemplén	Újcsanálos
3290	33659	4491	15	Szabolcs-Szatmár-Bereg	Újdombrád
3291	26611	4244	15	Szabolcs-Szatmár-Bereg	Újfehértó
3292	6293	2367	13	Pest	Újhartyán
3293	23393	4146	8	Hajdú-Bihar	Újiráz
3294	20561	7095	16	Tolna	Újireg
3295	10117	4635	15	Szabolcs-Szatmár-Bereg	Újkenéz
3296	19673	9472	7	Gyõr-Moson-Sopron	Újkér
3297	2352	5661	3	Békés	Újkígyós
3298	19682	2724	13	Pest	Újlengyel
3299	20419	4288	8	Hajdú-Bihar	Újléta
3300	27623	3387	9	Heves	Újlõrincfalva
3301	6062	7766	2	Baranya	Újpetre
3302	31839	9244	7	Gyõr-Moson-Sopron	Újrónafõ
3303	8785	6320	1	Bács-Kiskun	Újsolt
3304	24350	5727	3	Békés	Újszalonta
3305	15291	5052	10	Jász-Nagykun-Szolnok	Újszász
3306	14924	6754	5	Csongrád	Újszentiván
3307	32568	4065	8	Hajdú-Bihar	Újszentmargita
3308	17808	2768	13	Pest	Újszilvás
3309	33604	6337	1	Bács-Kiskun	Újtelek
3310	11925	4096	8	Hajdú-Bihar	Újtikos
3311	32197	8778	19	Zala	Újudvar
3312	7205	7436	14	Somogy	Újvárfalva
3313	23010	8347	18	Veszprém	Ukk
3314	20792	9464	7	Gyõr-Moson-Sopron	Und
3315	27632	2528	11	Komárom-Esztergom	Úny
3316	18351	3622	4	Borsod-Abaúj-Zemplén	Uppony
3317	28981	4763	15	Szabolcs-Szatmár-Bereg	Ura
3318	21537	9651	17	Vas	Uraiújfalu
3319	17622	8142	6	Fejér	Úrhida
3320	28644	2244	13	Pest	Úri
3321	20853	8409	18	Veszprém	Úrkút
3322	31820	4952	15	Szabolcs-Szatmár-Bereg	Uszka
3323	16294	6332	1	Bács-Kiskun	Uszód
3324	34218	8321	18	Veszprém	Uzsa
3325	24934	2600	13	Pest	Vác
3326	5917	2167	13	Pest	Vácduka
3327	30331	2184	13	Pest	Vácegres
3328	19886	2164	13	Pest	Váchartyán
3329	5698	2185	13	Pest	Váckisújfalu
3330	17668	2163	13	Pest	Vácrátót
3331	9104	2115	13	Pest	Vácszentlászló
3332	7223	3636	4	Borsod-Abaúj-Zemplén	Vadna
3333	6239	9346	7	Gyõr-Moson-Sopron	Vadosfa
3334	2237	9327	7	Gyõr-Moson-Sopron	Vág
3335	29151	3992	4	Borsod-Abaúj-Zemplén	Vágáshuta
3336	18591	4562	15	Szabolcs-Szatmár-Bereg	Vaja
3337	30003	3961	4	Borsod-Abaúj-Zemplén	Vajdácska
3338	28538	7838	2	Baranya	Vajszló
3339	2459	7041	6	Fejér	Vajta
3340	5829	2473	6	Fejér	Vál
3341	17598	2114	13	Pest	Valkó
3342	26268	8885	19	Zala	Valkonya
3343	6938	4351	15	Szabolcs-Szatmár-Bereg	Vállaj
3344	10685	8316	19	Zala	Vállus
3345	27322	4936	15	Szabolcs-Szatmár-Bereg	Vámosatya
3346	31051	9665	17	Vas	Vámoscsalád
3347	14580	3291	9	Heves	Vámosgyörk
3348	10737	2635	13	Pest	Vámosmikola
3349	8934	4966	15	Szabolcs-Szatmár-Bereg	Vámosoroszi
3350	8989	4287	8	Hajdú-Bihar	Vámospércs
3351	12405	9061	7	Gyõr-Moson-Sopron	Vámosszabadi
3352	15149	3941	4	Borsod-Abaúj-Zemplén	Vámosújfalu
3353	16762	4119	8	Hajdú-Bihar	Váncsod
3354	30915	2688	12	Nógrád	Vanyarc
3355	21777	8552	18	Veszprém	Vanyola
3356	8138	7973	2	Baranya	Várad
3357	32850	7354	16	Tolna	Váralja
3358	9274	8723	14	Somogy	Varászló
3359	27012	3254	9	Heves	Váraszó
3360	18412	9243	7	Gyõr-Moson-Sopron	Várbalog
3361	21810	3778	4	Borsod-Abaúj-Zemplén	Varbó
3362	10144	3756	4	Borsod-Abaúj-Zemplén	Varbóc
3363	26781	7442	14	Somogy	Várda
3364	9414	7146	16	Tolna	Várdomb
3365	2529	8891	19	Zala	Várfölde
3366	28529	7370	2	Baranya	Varga
3367	17251	2824	11	Komárom-Esztergom	Várgesztes
3368	26204	8523	18	Veszprém	Várkeszõ
3369	29124	7214	16	Tolna	Várong
3370	10667	6033	1	Bács-Kiskun	Városföld
3371	7065	8445	18	Veszprém	Városlõd
3372	11439	8100	18	Veszprém	Várpalota
3373	11439	8103	18	Veszprém	Várpalota
3374	11439	8104	18	Veszprém	Várpalota
3375	6637	7067	16	Tolna	Varsád
3376	29498	3178	12	Nógrád	Varsány
3377	14182	8316	19	Zala	Várvölgy
3378	22585	2211	13	Pest	Vasad
3379	2884	9921	17	Vas	Vasalja
3380	24952	7926	2	Baranya	Vásárosbéc
3381	2264	7362	2	Baranya	Vásárosdombó
3382	17880	9343	7	Gyõr-Moson-Sopron	Vásárosfalu
3383	9195	9552	17	Vas	Vásárosmiske
3384	18324	4800	15	Szabolcs-Szatmár-Bereg	Vásárosnamény
3385	18324	4803	15	Szabolcs-Szatmár-Bereg	Vásárosnamény
3386	18324	4804	15	Szabolcs-Szatmár-Bereg	Vásárosnamény
3387	20394	9744	17	Vas	Vasasszonyfa
3388	10302	8914	19	Zala	Vasboldogasszony
3389	15334	9661	17	Vas	Vasegerszeg
3390	20349	9674	17	Vas	Vashosszúfalu
3391	30702	9795	17	Vas	Vaskeresztes
3392	28343	6521	1	Bács-Kiskun	Vaskút
3393	27100	4502	15	Szabolcs-Szatmár-Bereg	Vasmegyer
3394	14322	8998	19	Zala	Vaspör
3395	25982	9741	17	Vas	Vassurány
3396	29373	9763	17	Vas	Vasszécseny
3397	11633	9953	17	Vas	Vasszentmihály
3398	12104	9747	17	Vas	Vasszilvágy
3399	4695	9800	17	Vas	Vasvár
3400	26648	8542	18	Veszprém	Vaszar
3401	16656	8245	18	Veszprém	Vászoly
3402	2246	9748	17	Vas	Vát
3403	30076	3431	4	Borsod-Abaúj-Zemplén	Vatta
3404	7074	7370	2	Baranya	Vázsnok
3405	5759	3265	9	Heves	Vécs
3406	26815	2220	13	Pest	Vecsés
3407	31228	5811	3	Békés	Végegyháza
3408	18519	7838	2	Baranya	Vejti
3409	24402	7333	2	Baranya	Vékény
3410	11138	4143	8	Hajdú-Bihar	Vekerd
3411	26000	9726	17	Vas	Velem
3412	18430	9946	17	Vas	Velemér
3413	25016	2481	6	Fejér	Velence
3414	22071	7951	2	Baranya	Velény
3415	20279	7726	2	Baranya	Véménd
3416	5014	9062	7	Gyõr-Moson-Sopron	Vének
3417	26426	9751	17	Vas	Vép
3418	3498	2477	6	Fejér	Vereb
3419	18342	2112	13	Pest	Veresegyház
3420	33729	2621	13	Pest	Verõce
3421	24147	3351	9	Heves	Verpelét
3422	22488	2174	13	Pest	Verseg
3423	19725	7752	2	Baranya	Versend
3424	2750	8089	6	Fejér	Vértesacsa
3425	13897	8085	6	Fejér	Vértesboglár
3426	32586	2859	11	Komárom-Esztergom	Vérteskethely
3427	15282	2823	11	Komárom-Esztergom	Vértessomló
3428	31264	2837	11	Komárom-Esztergom	Vértesszõlõs
3429	29629	2833	11	Komárom-Esztergom	Vértestolna
3430	8183	8721	14	Somogy	Vése
3431	4589	9352	7	Gyõr-Moson-Sopron	Veszkény
3432	11767	8200	18	Veszprém	Veszprém
3433	11767	8411	18	Veszprém	Veszprém
3434	11767	8412	18	Veszprém	Veszprém
3435	21430	8248	18	Veszprém	Veszprémfajsz
3436	19336	8475	18	Veszprém	Veszprémgalsa
3437	22691	8438	7	Gyõr-Moson-Sopron	Veszprémvarsány
3438	29531	5530	3	Békés	Vésztõ
3439	21157	5093	10	Jász-Nagykun-Szolnok	Vezseny
3440	9502	8484	18	Veszprém	Vid
3441	9733	8294	18	Veszprém	Vigántpetend
3442	28024	7773	2	Baranya	Villány
3443	5209	7772	2	Baranya	Villánykövesd
3444	11581	3891	4	Borsod-Abaúj-Zemplén	Vilmány
3445	15705	8194	18	Veszprém	Vilonya
3446	12982	3991	4	Borsod-Abaúj-Zemplén	Vilyvitány
3447	24651	9535	18	Veszprém	Vinár
3448	32142	8354	19	Zala	Vindornyafok
3449	6549	8353	19	Zala	Vindornyalak
3450	11800	8355	19	Zala	Vindornyaszõlõs
3451	28413	2025	13	Pest	Visegrád
3452	28413	2026	13	Pest	Visegrád
3453	19017	7533	14	Somogy	Visnye
3454	31246	3271	9	Heves	Visonta
3455	31246	3272	9	Heves	Visonta
3456	5096	3956	4	Borsod-Abaúj-Zemplén	Viss
3457	6877	8681	14	Somogy	Visz
3458	7940	9932	17	Vas	Viszák
3459	3957	3825	4	Borsod-Abaúj-Zemplén	Viszló
3460	3513	3293	9	Heves	Visznek
3461	25797	9371	7	Gyõr-Moson-Sopron	Vitnyéd
3462	10320	3128	12	Nógrád	Vizslás
3463	21087	3888	4	Borsod-Abaúj-Zemplén	Vizsoly
3464	29780	7588	14	Somogy	Vízvár
3465	5892	7768	2	Baranya	Vokány
3466	12919	8314	19	Zala	Vonyarcvashegy
3467	8369	8931	19	Zala	Vöckönd
3468	16319	9462	7	Gyõr-Moson-Sopron	Völcsej
3469	3142	9516	17	Vas	Vönöck
3470	9645	8711	14	Somogy	Vörs
3471	11703	8291	18	Veszprém	Vöröstó
3472	21412	6794	5	Csongrád	Üllés
3473	12894	2225	13	Pest	Üllõ
3474	11934	2096	13	Pest	Üröm
3475	21661	3124	12	Nógrád	Zabar
3476	17747	7976	2	Baranya	Zádor
3477	3063	3726	4	Borsod-Abaúj-Zemplén	Zádorfalva
3478	14836	5051	10	Jász-Nagykun-Szolnok	Zagyvarékas
3479	21722	3031	9	Heves	Zagyvaszántó
3480	16203	4625	15	Szabolcs-Szatmár-Bereg	Záhony
3481	24590	8868	19	Zala	Zajk
3482	6275	4974	15	Szabolcs-Szatmár-Bereg	Zajta
3483	14623	8852	14	Somogy	Zákány
3484	34403	8853	14	Somogy	Zákányfalu
3485	5546	6787	5	Csongrád	Zákányszék
3486	11466	8660	14	Somogy	Zala
3487	17400	8741	19	Zala	Zalaapáti
3488	7579	8971	19	Zala	Zalabaksa
3489	24280	8798	19	Zala	Zalabér
3490	28495	8992	19	Zala	Zalaboldogfa
3491	4002	8782	19	Zala	Zalacsány
3492	2486	8996	19	Zala	Zalacséb
3493	32054	8900	19	Zala	Zalaegerszeg
3494	29993	8344	18	Veszprém	Zalaerdõd
3495	27207	8349	18	Veszprém	Zalagyömörõ
3496	12654	8308	18	Veszprém	Zalahaláp
3497	23834	8997	19	Zala	Zalaháshágy
3498	16896	8761	19	Zala	Zalaigrice
3499	12496	8932	19	Zala	Zalaistvánd
3500	11785	8749	19	Zala	Zalakaros
3501	10348	8751	19	Zala	Zalakomár
3502	10348	8752	19	Zala	Zalakomár
3503	18768	8354	19	Zala	Zalaköveskút
3504	30313	8999	19	Zala	Zalalövõ
3505	33039	8348	18	Veszprém	Zalameggyes
3506	31617	8747	19	Zala	Zalamerenye
3507	2972	8756	19	Zala	Zalasárszeg
3508	22947	8743	19	Zala	Zalaszabar
3509	33288	8353	19	Zala	Zalaszántó
3510	23597	8476	18	Veszprém	Zalaszegvár
3511	18564	8772	19	Zala	Zalaszentbalázs
3512	32522	8785	19	Zala	Zalaszentgrót
3513	32522	8789	19	Zala	Zalaszentgrót
3514	32522	8790	19	Zala	Zalaszentgrót
3515	32522	8793	19	Zala	Zalaszentgrót
3516	32522	8795	19	Zala	Zalaszentgrót
3517	33136	8994	19	Zala	Zalaszentgyörgy
3518	2608	8921	19	Zala	Zalaszentiván
3519	18096	8827	19	Zala	Zalaszentjakab
3520	7232	8788	19	Zala	Zalaszentlászló
3521	13301	8921	19	Zala	Zalaszentlõrinc
3522	13091	8764	19	Zala	Zalaszentmárton
3523	18449	8936	19	Zala	Zalaszentmihály
